date,0,3,5,7,8,11,12,13,14,16,18,19,20,22,23,24,25,28,29,30,31,32,33,34,35,36,37,38,39,41,43,44,45,46,47,48,49,50,53,54,55,56,57,59,60,61,63,64,65,66,67,68,69,70,71,73,74,75,76,77,78,82,83,84,89,93,94,95,96,97,98,99,100,101,102,104,105,107,108,112,113,118,119,120,121,122,123,124,137,138,143,144,145,146,147,148,154,157,158,166,168,170,174,179,180,182,184,185,188,189,191,195,198,202,203,205,206,208,210,211
2008-03-01,70,97,64,90,87,80,89,88,96,93,80,96,71,75,75,75,73,87,95,58,66,63,61,90,91,94,91,80,84,81,85,80,58,82,89,93,69,69,54,78,73,92,75,86,71,37,67,74,81,90,85,70,74,51,54,70,75,84,95,77,59,75,60,78,82,49,58,76,85,57,66,26,35,69,77,59,89,89,83,94,82,79,67,61,42,44,43,67,89,69,62,56,89,54,37,88,92,71,78,79,53,75,74,79,79,88,68,77,81,75,68,92,60,74,91,70,71,79,49,93
2008-04-01,74,90,59,92,87,78,85,83,91,72,77,83,71,66,69,70,69,83,89,52,65,59,55,83,86,93,92,77,84,80,78,79,56,79,86,88,61,69,51,73,70,88,49,79,66,38,73,84,78,88,84,70,72,50,53,67,63,83,73,78,57,67,56,70,83,52,54,79,81,55,61,26,32,63,75,54,85,81,76,90,79,71,76,61,40,42,39,59,79,63,63,54,85,57,33,82,87,72,76,70,49,67,73,77,76,79,70,72,81,70,64,90,52,62,89,73,76,78,46,89
2008-05-01,76,87,57,100,83,77,84,79,90,78,76,81,79,66,63,69,65,100,86,49,61,54,56,83,87,91,88,70,77,79,74,78,53,79,88,85,54,71,47,71,69,96,45,78,63,40,92,100,80,88,79,71,69,60,51,68,70,82,70,72,56,66,53,65,81,56,55,70,77,46,61,33,34,60,75,53,83,75,75,89,78,69,71,59,43,39,40,63,71,64,65,66,78,52,33,85,82,72,74,68,50,70,70,72,75,75,73,69,73,77,62,90,58,65,83,74,70,74,40,90
2008-06-01,72,86,58,93,82,73,85,84,89,76,76,83,87,61,61,71,63,94,86,49,62,56,60,76,85,92,91,77,77,76,71,76,53,73,85,81,57,75,50,66,68,94,42,76,66,41,85,83,78,81,79,74,71,50,49,66,85,82,71,75,54,50,52,66,80,57,52,74,74,55,70,30,30,62,75,50,84,79,68,84,89,66,65,53,39,38,36,61,66,64,64,65,75,53,32,74,82,72,72,65,51,67,68,74,81,71,69,74,71,76,63,86,55,67,83,74,71,75,37,93
2008-07-01,78,80,53,83,76,71,75,78,76,71,69,73,72,47,47,59,51,56,85,44,54,49,46,74,77,87,92,71,70,71,61,68,46,62,78,75,48,69,44,52,68,81,31,66,53,41,87,70,76,74,87,65,64,44,45,62,72,71,61,66,53,37,44,59,81,48,48,70,70,49,52,25,27,56,80,47,76,73,54,80,76,58,71,50,36,34,38,57,69,58,53,60,71,47,40,69,76,67,70,58,47,72,53,75,54,63,62,61,68,61,64,81,51,61,91,77,81,82,39,85
2008-08-01,67,77,48,73,73,68,63,69,73,66,65,61,79,45,44,52,42,37,76,46,45,48,46,76,75,86,80,60,69,71,59,66,40,59,71,66,38,55,39,43,65,79,28,69,45,41,79,66,70,76,75,59,53,39,45,61,41,56,52,56,48,37,35,48,68,43,47,67,67,40,52,22,24,61,80,46,76,61,48,76,70,100,72,52,35,36,39,59,71,50,49,41,68,53,26,69,69,49,67,52,40,61,45,66,54,60,59,58,65,56,61,76,50,55,76,62,61,73,39,81
2008-09-01,73,80,55,89,72,72,82,85,82,65,73,81,68,60,62,65,61,61,77,52,53,55,46,76,79,87,94,81,70,65,61,70,51,66,80,85,59,63,47,62,69,81,41,81,68,50,59,76,72,75,69,68,69,45,50,62,66,78,71,71,50,48,55,60,69,42,55,80,67,50,61,27,25,58,90,53,70,86,76,90,68,65,55,57,38,42,39,60,72,56,54,48,71,50,27,66,73,71,77,67,46,64,67,64,68,66,62,68,67,86,60,81,52,62,74,57,45,60,38,82
2008-10-01,70,85,55,90,76,71,86,86,84,68,77,81,64,63,59,66,65,64,69,51,55,55,50,88,83,88,96,84,74,71,63,69,53,68,77,86,60,60,42,66,67,82,48,74,66,51,47,70,69,78,66,68,74,47,53,67,56,80,68,71,52,57,53,59,70,42,49,75,62,61,61,31,26,61,93,56,77,93,78,88,68,51,58,58,42,44,39,59,76,53,57,54,72,51,30,70,81,68,76,68,46,65,64,62,59,74,77,69,71,68,59,85,46,58,71,54,42,60,43,87
2008-11-01,74,90,59,81,83,75,80,88,87,69,89,81,65,66,62,71,67,61,64,54,53,57,50,96,85,92,87,71,77,83,64,71,51,68,78,79,54,65,44,68,69,85,57,75,60,56,44,65,76,78,62,71,87,60,57,82,57,79,71,69,63,60,55,61,74,43,48,76,53,54,61,54,29,60,95,53,83,75,82,96,69,49,56,70,49,48,38,70,85,57,61,56,69,51,24,65,90,60,74,65,48,59,64,55,54,82,100,70,74,67,60,87,50,64,66,56,41,60,50,90
2008-12-01,85,91,62,85,89,70,75,94,85,65,92,73,63,62,62,69,58,64,58,55,49,56,52,99,88,89,97,73,76,88,65,82,46,61,75,72,47,63,39,68,68,81,80,75,51,55,52,54,84,74,63,75,83,88,66,89,49,71,63,67,72,49,48,50,74,46,42,72,51,47,68,92,58,56,100,54,84,68,72,95,73,54,53,79,52,58,45,86,79,57,72,59,75,54,26,63,94,54,64,66,47,61,59,52,43,91,74,74,76,55,59,81,49,66,60,53,40,61,50,93
2009-01-01,63,84,56,88,77,74,80,86,89,69,81,81,66,64,61,64,64,76,73,51,52,56,51,100,80,84,96,79,70,72,57,68,52,64,78,84,57,66,44,78,66,87,53,79,64,57,61,53,72,73,69,75,81,45,51,73,61,78,70,67,56,55,51,56,70,44,49,76,60,54,67,27,42,57,92,50,74,75,80,100,71,46,53,60,41,43,37,62,71,60,54,50,74,45,28,74,82,69,72,71,50,63,63,56,48,73,72,73,63,66,57,84,53,65,70,55,55,69,44,83
2009-02-01,80,84,52,82,76,70,77,81,84,65,69,76,64,58,56,59,58,63,74,45,51,52,48,99,80,84,88,76,70,69,54,69,50,68,76,77,55,57,43,69,60,78,46,72,63,61,56,56,68,72,69,58,65,47,52,56,55,77,64,67,46,54,46,62,69,45,49,70,60,49,64,30,28,52,87,45,73,69,73,88,64,50,55,56,36,46,39,55,69,60,56,53,77,51,32,71,84,66,70,64,47,62,59,59,42,72,72,67,66,67,55,87,49,60,73,55,55,65,41,87
2009-03-01,79,81,50,83,73,70,78,83,83,59,71,77,65,61,55,61,63,79,78,42,52,51,47,91,79,81,88,74,75,65,51,68,52,74,77,81,56,57,44,74,58,79,63,74,64,64,45,71,68,75,71,61,63,43,51,60,64,80,68,67,45,58,46,58,70,50,49,67,65,50,59,23,26,52,87,41,65,74,79,87,62,49,61,65,35,42,37,54,67,59,55,55,73,48,33,70,78,64,73,66,46,66,60,62,57,69,70,65,62,61,53,90,53,66,73,60,58,66,33,87
2009-04-01,68,79,46,82,71,66,72,77,79,64,68,72,63,55,51,56,57,67,72,38,49,48,44,89,77,84,87,68,68,65,48,69,48,72,75,75,48,54,40,61,57,75,41,70,53,63,64,79,68,75,68,60,62,43,49,58,51,72,64,62,43,52,41,56,69,50,49,60,58,50,57,24,28,46,86,37,65,66,70,82,62,55,67,57,35,40,35,50,62,55,57,61,70,48,26,67,76,59,67,61,41,76,57,60,72,62,66,63,61,56,53,85,51,60,71,57,58,65,30,86
2009-05-01,76,76,44,85,66,66,68,74,75,64,67,69,68,54,51,57,53,79,69,36,45,45,47,87,78,81,83,62,67,61,43,66,48,67,70,70,46,51,35,56,58,75,39,68,49,64,68,96,66,72,64,61,59,45,45,57,54,68,62,58,40,55,40,48,68,52,47,56,55,45,56,28,25,46,85,35,61,69,69,77,60,56,65,54,36,37,35,53,55,54,56,63,63,45,24,67,67,57,65,62,43,67,57,59,60,58,66,63,58,56,51,83,52,59,67,58,55,63,27,85
2009-06-01,72,75,44,84,65,63,69,76,74,66,69,73,67,52,50,56,52,76,73,37,44,44,45,81,79,82,87,67,64,63,41,65,46,62,72,71,47,56,40,56,57,75,37,65,53,63,64,72,65,67,68,64,64,49,44,57,71,70,66,61,42,70,42,50,69,52,44,59,55,47,54,32,25,46,85,36,61,69,65,76,65,57,57,52,34,35,35,54,51,54,57,63,65,44,32,61,66,61,61,59,45,71,55,59,57,58,65,61,53,61,49,80,48,58,74,64,60,65,27,83
2009-07-01,65,73,41,78,64,62,63,74,68,60,64,63,66,43,41,47,44,41,74,35,42,41,41,80,73,78,89,63,62,60,39,61,41,56,70,65,39,53,34,45,54,70,29,62,43,61,67,66,67,65,75,57,58,38,43,53,59,62,53,53,41,36,34,48,71,51,43,58,55,43,48,22,24,45,77,35,59,56,51,68,56,58,65,48,32,35,30,52,51,56,49,54,64,44,36,58,68,56,62,52,41,64,45,64,60,56,67,54,55,51,51,74,45,56,72,69,66,73,26,79
2009-08-01,69,70,39,69,61,63,55,68,65,53,62,57,59,40,38,46,39,38,67,36,36,39,43,77,66,79,79,55,61,57,38,61,39,53,65,60,33,45,30,40,55,67,27,65,39,63,55,64,63,68,66,51,49,34,44,50,36,52,47,49,39,33,27,44,62,46,43,60,53,39,43,21,19,43,77,34,60,52,47,63,57,55,66,48,31,36,33,51,59,50,45,46,61,48,28,57,60,45,58,48,36,60,40,56,51,51,63,52,50,47,49,70,46,51,65,52,53,67,27,78
2009-09-01,72,73,45,80,60,65,71,79,71,56,69,73,62,54,53,54,57,56,67,40,44,46,44,79,70,83,89,73,58,54,40,65,49,60,69,76,48,51,38,54,52,69,38,69,57,71,46,73,61,67,58,61,62,37,48,57,57,72,62,60,40,48,40,50,62,43,49,75,59,40,56,24,21,46,70,38,54,67,73,76,56,55,49,54,35,40,38,57,60,54,50,51,66,45,32,58,59,62,68,60,43,68,54,52,56,56,59,64,51,69,48,75,49,62,62,48,41,54,27,78
2009-10-01,61,70,46,79,63,65,70,74,73,53,72,69,58,54,53,54,55,59,61,40,47,47,46,79,73,75,89,69,61,58,41,65,46,61,68,79,53,50,36,57,48,69,41,68,53,70,37,69,60,67,58,63,63,39,51,58,48,69,59,61,41,49,42,52,62,41,43,70,53,43,60,26,21,47,66,37,57,68,72,77,55,41,49,57,36,44,42,54,58,52,52,54,65,46,27,53,65,59,70,57,40,66,56,51,57,62,62,68,58,54,46,77,49,62,62,45,40,53,31,82
2009-11-01,72,73,48,77,69,66,69,77,75,51,78,69,59,58,55,57,58,61,58,42,46,48,60,88,74,75,85,64,67,63,40,67,49,60,65,74,48,49,35,58,48,69,51,76,51,72,31,56,61,66,55,65,68,49,52,65,50,68,57,61,47,57,43,50,59,42,42,67,49,43,60,43,23,47,64,37,57,64,77,84,54,44,50,63,41,44,40,63,69,49,55,61,63,47,25,54,70,54,70,57,39,66,55,48,42,62,63,65,58,53,43,75,46,59,56,42,40,52,35,78
2009-12-01,76,76,48,76,67,60,65,80,71,59,79,61,54,52,55,56,50,57,50,42,42,46,54,85,77,73,91,60,63,67,42,73,43,54,59,64,39,54,33,51,44,65,54,70,40,67,58,47,65,63,53,68,68,73,58,67,40,57,52,57,53,56,38,48,61,42,37,59,40,41,58,72,46,39,57,37,62,56,66,84,53,36,45,70,45,52,37,76,59,47,60,61,66,48,23,48,74,47,58,51,39,58,50,43,38,68,68,63,54,49,44,70,46,52,59,44,32,53,39,80
2010-01-01,54,69,45,77,60,66,68,74,74,64,71,66,57,56,54,53,52,64,64,40,42,45,44,83,71,71,87,68,62,58,39,64,45,56,63,73,46,50,34,57,46,72,45,67,51,69,72,45,59,64,62,69,65,38,46,61,52,67,58,58,43,50,40,53,60,42,44,67,51,41,59,23,35,50,57,35,53,58,74,89,52,36,48,57,34,39,38,54,54,50,49,53,64,42,24,60,62,60,64,56,46,62,51,47,41,66,66,65,50,52,40,76,49,62,65,44,44,62,31,71
2010-02-01,65,73,42,77,65,62,67,73,72,60,63,65,59,52,52,50,53,62,67,36,43,43,42,84,68,76,83,69,69,57,38,65,44,60,63,74,45,49,35,55,52,68,39,66,52,73,57,51,58,65,61,55,55,39,47,51,47,68,58,59,38,52,38,58,61,46,43,63,54,37,62,26,24,47,74,32,55,58,70,82,51,43,56,52,30,42,37,50,61,53,53,57,66,47,30,56,67,58,68,55,39,63,50,51,42,60,74,64,51,52,42,74,49,54,65,46,50,61,30,75
2010-03-01,58,69,41,78,56,62,68,72,70,57,64,67,55,54,51,51,54,75,68,35,42,41,40,74,68,71,89,66,70,51,35,65,45,64,64,71,50,47,34,57,46,68,51,65,53,72,45,58,58,64,59,55,55,38,45,53,54,71,59,58,36,53,40,52,57,47,45,61,55,37,57,21,22,43,62,29,49,59,75,78,49,40,55,50,30,38,35,48,58,53,51,57,68,48,27,54,63,58,66,56,39,67,53,50,53,58,64,61,48,61,41,76,49,62,64,48,49,57,27,71
2010-04-01,80,66,38,77,56,60,66,68,66,52,63,60,57,49,45,46,48,58,63,31,40,39,40,74,67,70,86,58,64,51,33,64,41,62,63,68,42,52,32,50,47,66,31,63,46,72,44,73,58,65,65,56,53,36,42,52,43,62,51,54,33,45,33,47,56,52,43,54,49,38,52,19,24,46,65,26,51,57,67,69,52,42,64,46,32,34,33,45,49,52,51,62,61,46,25,56,61,51,64,53,36,67,51,49,55,57,66,56,49,56,39,70,46,57,85,52,53,58,26,74
2010-05-01,71,65,38,79,56,61,64,66,66,57,63,60,63,52,49,50,46,70,63,31,39,39,40,74,66,71,81,55,61,50,32,67,42,60,63,66,41,45,31,50,50,66,32,63,44,73,58,86,62,65,59,59,53,44,43,54,48,62,54,52,34,45,32,45,55,53,43,55,50,37,53,24,25,52,75,27,48,59,69,71,53,44,61,50,39,35,33,49,49,51,54,67,62,43,28,50,58,53,62,53,37,65,52,49,57,54,62,57,46,53,39,74,49,57,66,51,49,56,24,74
2010-06-01,65,64,37,78,56,56,63,70,66,57,62,62,77,48,47,47,47,64,63,30,39,37,37,67,66,69,86,59,60,49,31,63,41,54,61,62,43,48,32,52,49,70,30,60,45,68,63,65,56,61,59,59,54,37,41,49,60,66,55,54,34,39,35,46,57,55,42,58,49,37,50,24,21,60,73,26,47,60,63,67,55,46,57,44,33,32,34,50,43,53,54,67,59,46,28,46,56,53,57,53,37,67,48,51,52,54,56,55,42,55,38,71,50,49,61,52,50,60,22,75
2010-07-01,64,60,33,70,50,58,56,66,60,53,58,53,60,37,36,40,37,39,62,28,32,31,39,70,58,63,84,52,61,46,27,60,37,48,59,59,35,46,27,42,49,62,23,55,36,65,55,57,59,59,64,56,52,33,40,51,46,53,46,46,31,25,25,41,58,54,38,50,46,34,48,19,18,49,77,24,44,59,48,56,55,42,63,42,31,30,33,49,41,52,48,62,56,42,40,44,53,46,56,47,36,61,37,54,43,48,53,53,42,43,39,68,46,46,66,53,51,66,24,67
2010-08-01,81,59,32,64,53,56,51,65,60,50,57,50,57,37,35,38,34,35,60,29,30,31,40,67,57,65,76,50,59,47,26,59,35,52,58,54,29,40,25,37,50,60,24,65,35,70,53,56,55,62,60,51,48,31,42,47,31,50,43,43,32,25,24,36,56,49,41,55,46,30,43,19,16,41,80,27,44,60,46,59,50,60,64,47,29,35,34,51,46,50,44,52,57,48,23,50,53,37,53,46,30,61,36,51,44,48,53,50,42,40,35,65,45,49,59,45,45,63,26,65
2010-09-01,71,61,36,73,48,59,63,71,66,51,65,61,56,48,49,46,49,52,58,32,35,34,37,63,60,68,80,63,57,42,27,62,42,56,62,68,42,51,31,54,49,62,33,66,47,77,41,70,53,59,53,59,53,33,45,51,50,62,54,51,32,35,33,46,54,44,47,67,49,35,52,22,18,45,75,30,41,59,65,65,51,47,49,48,32,38,34,52,48,52,48,55,59,45,28,47,52,54,63,54,38,64,47,47,54,71,51,57,42,58,33,69,45,49,60,44,36,50,23,65
2010-10-01,60,64,36,70,52,58,66,70,67,46,64,60,53,49,48,46,48,55,55,31,36,35,43,70,61,71,79,61,56,48,27,62,42,56,60,68,40,56,30,64,49,61,34,62,43,76,34,65,54,60,52,60,55,34,47,56,43,63,51,50,33,37,34,47,53,44,40,60,45,37,54,23,16,47,75,27,46,57,63,66,50,37,48,47,35,41,34,51,51,50,50,56,56,45,25,42,60,48,63,54,36,59,47,45,54,57,48,59,45,48,33,65,38,47,59,39,32,51,24,69
2010-11-01,76,63,37,72,53,59,62,71,66,53,69,62,52,54,52,50,51,59,52,33,35,35,41,70,64,65,77,55,57,48,28,62,42,57,56,67,43,44,29,53,48,63,44,63,42,72,44,50,56,60,49,64,59,43,50,73,45,60,53,51,38,41,37,47,56,43,40,64,41,34,54,37,21,46,70,29,45,62,69,74,46,41,45,57,40,42,42,59,57,50,54,65,58,45,26,43,64,47,61,52,37,57,49,43,48,60,55,59,44,49,32,70,45,52,52,39,31,47,26,69
2010-12-01,73,64,38,69,57,52,61,72,64,64,72,56,48,50,51,48,44,52,44,33,31,34,41,70,66,66,82,56,55,52,29,71,38,50,53,57,35,54,28,48,44,62,49,62,35,68,81,41,59,57,50,68,61,63,55,68,36,53,49,50,42,32,32,41,58,46,34,56,32,33,55,63,41,42,71,34,51,57,60,77,47,34,45,62,43,49,40,70,48,47,61,62,59,47,24,40,71,40,53,51,37,55,42,40,30,60,54,58,41,39,32,65,41,49,60,39,30,49,28,72
2011-01-01,66,76,44,86,61,71,74,89,82,59,82,76,63,61,62,58,56,70,70,38,39,41,52,84,75,77,97,78,70,54,33,77,54,66,68,79,51,52,34,59,60,81,44,80,55,92,41,53,65,71,66,80,73,41,52,70,58,74,66,59,44,49,42,53,64,55,51,74,54,44,71,27,32,50,94,41,54,69,100,98,58,40,57,62,42,44,45,67,63,65,61,72,74,53,30,65,70,63,71,70,45,74,53,52,50,70,67,75,48,56,36,84,59,67,67,46,49,68,31,79
2011-02-01,76,74,40,82,60,69,73,83,76,56,74,75,64,59,60,55,55,62,71,34,39,38,48,85,73,78,93,73,68,52,32,78,52,70,68,78,49,48,32,56,56,74,40,73,53,89,42,59,61,72,62,68,61,44,55,57,52,73,66,56,37,44,41,50,64,57,51,68,53,40,63,28,23,51,89,36,55,63,85,91,54,39,58,57,35,49,44,57,64,64,60,67,73,56,32,51,71,60,74,67,42,73,50,55,54,66,68,68,51,55,34,80,54,65,62,47,48,65,30,84
2011-03-01,61,73,38,81,59,67,72,82,74,63,72,73,61,55,62,51,53,64,71,32,38,37,50,76,69,75,93,70,65,51,29,76,51,70,67,77,46,48,31,57,54,71,54,74,51,93,40,70,62,71,59,67,61,40,53,60,55,71,66,55,34,48,40,52,63,59,49,65,51,40,78,22,19,50,89,32,49,61,77,92,55,45,63,53,37,44,45,57,58,64,61,70,69,53,32,52,64,56,72,62,43,76,52,53,51,59,67,74,49,54,33,80,56,61,61,47,51,60,26,78
2011-04-01,79,68,36,79,58,66,66,76,73,58,71,70,62,53,52,50,49,58,66,30,37,34,45,78,70,72,90,62,64,50,28,71,47,69,68,72,44,48,30,51,52,68,32,70,45,93,53,90,64,72,61,68,57,39,51,58,45,66,61,51,34,43,36,47,63,64,48,57,48,35,58,22,20,47,81,29,50,60,71,81,53,45,71,51,38,41,42,54,49,73,61,73,63,50,27,60,64,53,69,60,39,79,49,53,56,60,77,60,50,49,34,78,53,58,62,50,51,64,25,80
2011-05-01,69,70,38,84,57,65,71,76,73,65,73,74,67,57,56,53,51,66,65,30,38,34,48,81,66,72,87,67,56,47,27,75,49,67,66,74,45,50,29,54,48,71,33,73,49,90,54,92,66,74,61,71,57,48,49,61,51,72,70,53,38,39,39,48,64,67,50,60,49,35,57,26,21,44,75,27,47,60,72,82,54,48,71,53,38,39,42,61,50,66,67,81,67,52,30,54,60,59,66,82,44,77,52,54,64,58,74,62,45,52,33,83,60,62,61,50,49,61,24,74
2011-06-01,88,71,36,80,58,63,66,74,70,61,73,66,64,50,52,48,47,57,63,30,34,33,47,78,69,73,88,64,60,50,27,74,46,62,65,68,40,52,29,48,46,72,31,68,44,87,65,85,66,74,64,72,59,40,50,62,60,68,58,50,35,36,37,46,64,65,51,60,46,40,57,26,20,46,71,28,49,57,64,72,61,50,72,51,40,39,41,61,48,62,61,78,64,54,30,52,62,52,63,60,42,75,49,54,67,57,65,61,49,59,33,77,55,57,62,54,53,68,26,77
2011-07-01,83,67,34,74,58,64,62,72,68,64,68,61,63,44,44,44,40,40,66,30,31,31,44,80,62,72,91,61,59,48,24,71,41,58,63,65,35,52,28,42,45,64,25,67,38,82,63,78,72,73,68,67,55,37,49,58,47,59,54,47,34,27,31,42,63,61,46,56,46,38,53,21,20,44,68,27,50,52,53,72,51,63,85,50,36,39,42,63,52,65,57,66,64,50,47,51,65,48,63,54,38,73,40,59,52,52,86,57,49,43,32,72,52,48,64,55,54,73,27,73
2011-08-01,93,64,31,71,53,61,57,66,66,58,65,56,58,41,41,40,38,37,58,30,28,30,46,78,56,69,82,56,54,46,23,67,38,55,61,62,31,43,24,38,43,61,27,71,35,85,59,68,61,73,61,60,48,32,50,53,31,52,48,43,31,23,28,40,56,59,48,61,41,32,48,21,17,48,65,27,47,59,52,66,48,47,83,50,35,43,49,59,51,59,54,61,61,55,29,51,59,40,59,53,34,69,38,52,43,52,63,52,42,45,29,66,49,46,56,44,47,69,26,70
2011-09-01,75,65,35,77,51,62,71,75,71,57,69,68,66,53,55,47,51,51,60,32,34,33,45,72,59,73,88,71,51,41,25,75,47,61,63,70,42,51,28,51,42,65,36,69,47,88,45,79,61,69,55,68,54,35,50,57,52,67,61,52,31,32,37,46,54,57,60,69,49,39,57,23,17,45,63,31,44,61,69,75,49,50,68,51,38,40,46,59,53,60,58,64,65,56,33,49,57,56,65,65,41,69,48,50,53,54,58,64,45,70,29,73,53,58,55,41,38,54,25,69
2011-10-01,83,67,37,77,52,66,68,71,71,57,72,69,60,57,60,50,49,53,55,34,35,34,51,80,63,76,87,66,53,43,26,72,47,60,63,74,42,51,28,51,40,64,39,73,47,90,34,76,60,71,53,73,59,36,55,65,46,66,60,52,33,37,38,46,59,54,53,64,42,38,60,25,15,43,61,29,49,60,71,74,47,37,66,54,41,46,51,60,58,63,61,72,63,51,29,46,60,52,71,61,39,71,52,47,61,57,60,68,50,51,30,75,52,52,57,42,37,53,27,77
2011-11-01,77,68,37,79,54,67,68,67,71,52,79,70,55,59,65,54,53,57,53,33,35,35,58,84,64,70,91,67,53,45,26,74,47,62,60,71,50,48,28,54,39,63,50,72,46,92,30,64,62,70,49,75,63,45,57,77,50,68,57,53,38,42,39,47,60,55,51,66,41,36,61,39,17,43,60,29,49,63,74,76,48,39,63,63,47,48,47,70,62,62,67,76,62,51,29,46,58,51,68,64,42,66,48,43,43,64,62,64,46,51,28,75,53,56,51,37,32,48,29,72
2011-12-01,91,69,39,77,60,62,66,72,70,52,86,62,54,55,61,54,48,51,46,35,31,34,53,85,64,69,95,65,55,49,28,84,42,56,56,62,44,51,28,50,39,62,53,78,38,87,41,51,69,71,51,81,69,67,67,82,40,59,52,52,44,35,36,42,59,60,46,61,34,33,63,67,34,44,59,29,55,54,63,78,48,32,66,74,53,58,46,87,57,60,76,79,65,58,26,43,67,47,61,59,39,60,43,41,32,71,64,67,47,46,28,73,51,50,51,37,32,54,31,78
2012-01-01,75,65,38,81,52,68,68,75,74,55,78,68,59,58,56,51,50,57,57,33,32,34,53,77,59,66,94,75,53,45,28,73,51,59,60,72,47,46,31,54,39,66,36,88,51,87,38,48,59,70,55,83,64,37,52,68,51,65,59,55,35,39,41,47,59,59,55,66,42,37,67,24,24,45,60,36,44,57,72,79,47,38,66,57,44,44,42,63,57,67,60,66,67,50,29,52,54,62,68,63,43,67,50,47,38,61,67,71,43,55,27,81,58,58,57,42,75,60,24,68
2012-02-01,82,65,34,77,51,65,69,69,73,62,69,66,55,55,51,48,49,55,56,30,32,32,47,71,61,66,90,70,51,43,26,75,48,60,59,76,45,47,30,52,40,65,37,83,45,88,60,54,56,69,55,70,54,37,55,60,47,67,56,52,32,39,42,44,59,61,50,62,39,33,56,25,17,47,63,28,44,56,69,78,47,34,67,53,39,47,43,61,59,65,61,66,67,56,27,47,58,54,70,61,42,67,45,46,38,60,58,61,43,48,26,77,54,58,54,42,43,57,23,68
2012-03-01,83,62,33,75,46,65,67,68,73,55,67,67,55,56,50,49,49,55,56,28,32,31,47,65,56,62,88,68,49,38,25,73,48,65,61,71,45,44,31,53,41,61,45,88,46,90,34,71,57,70,55,68,56,37,51,62,52,73,56,52,29,42,40,47,57,61,53,58,40,35,59,20,16,45,65,27,41,56,68,75,46,46,72,51,39,42,41,56,53,67,61,65,64,53,29,47,51,52,67,65,39,70,45,48,49,50,52,62,42,53,25,73,55,55,56,40,45,56,21,64
2012-04-01,80,62,32,75,48,67,64,64,73,68,69,64,58,53,47,47,46,49,55,28,30,30,48,71,58,65,88,62,51,39,26,73,46,68,62,68,42,44,27,48,40,66,30,90,41,93,49,87,62,74,57,71,53,37,54,60,43,64,57,51,29,42,38,43,57,67,53,56,40,33,53,21,19,48,63,25,45,53,64,73,47,43,76,53,44,44,41,58,55,63,65,72,64,57,28,47,55,48,68,62,38,67,43,49,55,51,55,57,45,46,25,77,53,55,58,43,46,61,22,63
2012-05-01,81,59,31,76,46,65,61,64,72,71,67,66,59,53,48,48,44,50,54,27,29,28,48,66,55,62,86,57,48,37,25,73,44,64,59,64,40,42,25,47,39,68,30,93,39,87,57,97,61,71,53,70,50,40,51,63,45,61,66,48,28,37,34,46,53,71,53,54,36,34,52,23,16,43,60,24,39,53,64,70,49,48,77,52,46,38,40,59,50,62,64,77,62,56,29,46,48,47,65,58,39,66,44,46,57,51,57,57,41,47,25,75,57,56,54,43,44,57,20,59
